#OTU ID	NXT031_YAN_001	NXT031_YAN_002	NXT031_YAN_003	NXT031_YAN_004	NXT031_YAN_005	NXT031_YAN_006	NXT031_YAN_007	NXT031_YAN_008	NXT031_YAN_009	NXT031_YAN_010	NXT031_YAN_011	NXT031_YAN_012	NXT031_YAN_013	NXT031_YAN_014	NXT031_YAN_015	NXT031_YAN_016	NXT031_YAN_017	NXT031_YAN_018	NXT031_YAN_019	NXT031_YAN_020	NXT031_YAN_021	NXT031_YAN_022	NXT031_YAN_023	NXT031_YAN_025	NXT031_YAN_026	NXT031_YAN_027	NXT031_YAN_028	NXT031_YAN_029	NXT031_YAN_030	NXT031_YAN_031	NXT031_YAN_032	NXT031_YAN_033	NXT031_YAN_034	NXT031_YAN_035	NXT031_YAN_036	NXT031_YAN_037	NXT031_YAN_038	NXT031_YAN_039	NXT031_YAN_040	NXT031_YAN_041	NXT031_YAN_042	NXT031_YAN_043	NXT031_YAN_044	NXT031_YAN_045	NXT031_YAN_046	NXT031_YAN_047	NXT031_YAN_049	NXT031_YAN_050	NXT031_YAN_051	NXT031_YAN_052	NXT031_YAN_053	NXT031_YAN_054	NXT031_YAN_055	NXT031_YAN_056	NXT031_YAN_057	NXT031_YAN_058	NXT031_YAN_059	NXT031_YAN_061	NXT031_YAN_062	NXT031_YAN_063	NXT031_YAN_064	NXT031_YAN_065	NXT031_YAN_066	NXT031_YAN_067	NXT031_YAN_068	NXT031_YAN_069	NXT031_YAN_070	NXT031_YAN_071	NXT031_YAN_072	NXT031_YAN_073	NXT031_YAN_074	NXT031_YAN_075	NXT031_YAN_076	NXT031_YAN_077	NXT031_YAN_078	NXT031_YAN_079	NXT031_YAN_080	NXT031_YAN_081	NXT031_YAN_082	NXT031_YAN_083	NXT031_YAN_084	NXT031_YAN_085	NXT031_YAN_086	NXT031_YAN_087	NXT031_YAN_088	NXT031_YAN_089	NXT031_YAN_090	NXT031_YAN_091	NXT031_YAN_092	NXT031_YAN_093	NXT031_YAN_094	NXT031_YAN_095
zOTU_56514	1	7	0	0	0	1	2	0	0	0	1	0	0	0	0	3	2	2	3	4	2	2	0	1	1	2	1	6	4	0	2	4	1	0	0	0	2	5	4	1	5	0	9	1	1	0	0	0	0	1	3	1	4	5	0	0	0	2	2	1	0	4	2	0	4	2	1	0	0	8	2	1	9	2	4	0	0	3	0	1	0	3	6	2	1	1	1	0	0	0	3	0
zOTU_56515	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	2	0	4	0	3	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	2	1	0	0	0	0	1	0	0	2	0	0	0	2	1	2	0	1	1	1	0	5	0	0	0	1	3	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
zOTU_5653	2	1	0	1	0	1	6	1	0	4	4	0	1	1	11	0	1	4	0	4	4	1	24	0	2	1	1	3	0	2	6	5	2	13	0	0	3	2	4	0	1	0	3	5	7	27	1	2	3	3	6	0	12	10	3	2	2	4	7	0	3	4	4	0	2	2	1	0	0	4	4	1	1	2	8	0	0	9	2	8	0	0	2	4	6	5	8	2	1	1	4	13
zOTU_56532	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	0	0	7	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	1	0	0	13	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
zOTU_56533	0	0	2	0	1	0	0	1	3	0	0	0	0	1	0	0	1	2	0	0	0	2	4	0	0	0	1	0	0	11	0	2	0	0	0	0	1	0	2	0	0	3	4	2	0	1	3	1	0	0	0	3	5	4	0	4	0	0	0	0	1	0	4	1	0	0	2	0	0	0	0	1	4	3	0	1	0	1	1	1	0	0	6	3	4	0	0	8	2	7	2	0
zOTU_56538	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0
zOTU_56545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
zOTU_56548	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0
zOTU_56553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_56558	1	2	0	0	0	2	3	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	4	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	2	0
zOTU_5657	0	0	1	0	0	1	0	0	0	1	1	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	2
zOTU_56575	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	1	0	0	1	0	2	0	1	1	0	2	2	0	0	0	0	1	0	1	0	0	0	1	0	0	2	2	0	2	1	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
zOTU_56580	1	0	3	0	0	0	0	0	0	0	3	0	1	0	1	1	0	4	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	1	0	6	0	0	2	5	0	1	1	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	13	0	0	1	0	1	0
zOTU_56581	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	2	2	1	2	1	1	1	0
zOTU_56582	3	2	0	0	0	0	3	0	0	2	1	0	0	1	0	0	2	1	0	1	1	2	0	1	0	1	0	3	3	2	4	2	1	0	0	0	1	4	1	0	1	0	1	4	0	1	0	0	1	0	2	1	1	2	0	1	0	0	0	0	1	2	0	1	7	1	1	0	0	3	1	0	2	1	2	3	0	0	2	0	0	0	2	1	0	0	1	0	0	0	1	0
zOTU_56593	0	1	0	0	0	1	4	0	1	1	0	0	0	2	0	1	0	1	0	2	1	0	1	1	2	0	0	0	3	3	1	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	2	0	0	0	0	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	0	0	1
zOTU_56594	5	1	3	0	0	1	0	3	6	1	0	0	3	2	1	1	1	8	0	7	2	7	1	3	1	1	2	6	2	16	4	6	3	1	0	0	1	3	7	1	5	0	0	1	1	3	3	2	2	6	1	1	3	2	4	5	0	1	1	1	0	4	5	1	0	8	1	0	0	6	0	3	5	4	7	3	2	2	3	4	0	3	6	3	2	0	2	1	0	2	2	4
zOTU_56595	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	4	0	0	0	1	0	0	0	1	3	0	3	0	0	0	0	1	0	0	2	2	0	0	0	1	3	0	0	1	1	0	4	1	1	2	0	0	1	0
zOTU_566	11	27	21	1	0	8	5	11	8	10	21	0	7	1	36	84	1	8	6	12	27	4	104	10	19	17	2	58	27	21	5	34	3	33	0	0	16	22	12	3	24	5	10	6	37	16	10	64	7	67	7	0	9	10	4	63	6	27	19	9	2	29	36	1	2	31	11	46	0	30	1	35	25	12	56	12	1	46	21	121	0	6	12	10	13	2	13	13	8	10	20	48
zOTU_5660	0	5	0	8	0	13	0	3	0	0	0	0	0	0	0	38	30	0	0	0	0	4	1	0	0	19	1	1	0	0	8	0	3	0	0	0	1	15	2	36	1	1	0	0	2	0	3	0	0	1	0	0	0	0	4	4	0	1	0	30	0	0	0	2	0	0	0	0	0	0	0	0	3	7	1	120	112	1	0	0	0	4	0	7	3	0	0	0	0	2	0	0
zOTU_56602	3	5	0	0	0	1	4	0	1	0	0	0	0	1	1	1	1	2	0	0	1	2	0	1	4	0	0	1	0	4	3	1	1	4	0	0	6	0	4	0	0	0	2	2	0	1	0	1	1	0	0	1	6	4	0	2	3	1	4	0	2	1	4	0	4	1	3	0	0	0	0	2	2	1	1	0	0	3	0	2	0	0	1	0	6	4	1	1	0	1	2	0
zOTU_5661	0	2	2	0	0	0	1	0	0	3	1	0	0	0	0	3	0	2	2	2	5	1	4	2	5	1	2	3	1	3	2	1	1	0	0	0	3	0	1	0	3	0	4	1	3	3	2	7	5	2	3	3	2	6	1	0	0	1	0	0	1	1	5	0	0	0	3	0	0	5	27	1	3	0	11	4	0	6	0	2	0	1	2	3	0	2	4	3	2	1	4	3
zOTU_56616	2	5	0	0	0	3	1	0	0	0	1	0	0	6	1	1	3	4	0	0	6	0	1	6	2	1	3	2	0	0	5	0	0	3	0	0	13	6	1	1	14	0	3	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	2	1	2	8	0	0	0	0	1	0	1	0	2	0	3	0	1	0	0	8	1	0	0	1	1	0	0	0	2	0
zOTU_5663	0	4	2	0	0	1	2	3	3	1	1	0	5	1	0	3	1	0	0	2	0	6	0	0	3	2	0	6	8	4	0	3	0	1	0	0	1	44	2	0	4	0	1	0	0	0	8	1	0	13	2	0	0	1	7	1	0	0	4	0	0	2	2	0	11	7	0	0	0	2	0	0	3	10	5	0	1	1	0	0	0	0	0	1	1	0	7	32	3	0	7	0
zOTU_56630	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
zOTU_56639	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5	0	0	1	0	0	0	0	0	0	0	1	3
zOTU_5664	0	3	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	4	1	7	0	0	0	0	1	0	0	3	0	0	0	0	0	3	1	7	0	1	0	0	4	0	0	1	3	1	7	0	0	2	2	0	6	0	0	0	0	0	1	3	0	1	0	0	1	0	2	0	0	0	3	0	0	0	4	0	2	0	0	0	0	1	0	1	0	0	0	0	0
zOTU_56641	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	16	0	4	0	0	0	0	1	2	0	3	11	0	7	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	1	10	1	0	0	0	0	0	0	0	1	0	0	0	20	2	0	2	0	2	0	0	0	0	1	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0
zOTU_56643	0	2	1	0	0	0	1	1	0	0	0	0	4	0	0	1	4	2	0	0	1	1	2	0	1	0	1	0	1	10	4	1	2	1	0	0	1	2	0	1	3	0	0	2	0	1	0	3	0	2	0	2	0	2	5	2	1	0	1	0	1	0	0	1	2	0	2	0	0	2	5	1	4	2	5	1	0	2	0	1	0	0	0	1	2	2	2	1	0	0	3	0
zOTU_5665	0	11	3	0	2	3	3	13	3	2	0	0	8	0	1	8	2	1	1	6	3	3	2	8	1	4	1	12	6	12	3	0	0	0	0	0	2	15	4	2	2	6	2	1	3	0	4	17	5	5	0	5	1	5	6	4	0	1	4	0	5	7	1	3	6	1	5	0	0	12	17	1	17	8	12	1	1	1	1	0	0	0	6	6	8	0	5	7	3	0	2	0
zOTU_56657	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	10	0	0	0	11	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
zOTU_56667	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	12	0	2	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
zOTU_56668	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	2	1	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	3	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	2	0	2	1	1	0	0	0
zOTU_5668	9	22	5	1	2	2	10	27	6	8	3	0	16	2	9	6	17	18	16	6	20	8	21	9	55	3	7	11	15	104	6	14	6	12	0	0	6	17	19	16	16	11	14	57	4	10	12	34	11	12	9	16	18	19	28	20	22	4	27	3	30	8	15	10	6	10	39	180	0	23	51	9	28	30	36	13	5	17	3	6	0	7	12	15	63	41	35	7	7	12	16	11
zOTU_56683	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	4	0	1	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	6
zOTU_56687	1	2	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	4	2	0	1	0	1	1	2	0	0	2	4	1	2	1	0	0	0	1	1	2	0	0	2	0	8	0	0	2	0	0	3	2	0	1	2	3	6	0	2	3	0	1	0	4	1	1	1	3	0	0	1	3	5	0	4	4	1	0	1	0	1	0	0	0	6	2	0	1	2	2	0	1	3
zOTU_56688	1	1	0	0	7	0	2	4	2	0	0	0	0	1	0	1	0	1	2	2	8	2	1	7	0	0	3	3	6	1	2	0	3	0	0	0	2	0	4	0	3	1	1	0	3	1	1	0	0	0	3	5	0	0	0	0	0	1	0	0	2	9	1	1	1	3	1	0	0	3	0	1	2	0	2	1	2	0	0	0	0	2	0	0	0	1	2	0	4	2	5	0
zOTU_56689	1	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	7	0	0	4	0	3	0	0	0	0	0	0	0	2	8	2	1	1	3	1	0	0	0	0	2	0	1	0	14	2	0	0	0	0	3	0	4	0	0	0	0	1	14	0	0	3	0	7	0	0	0	0	0	3	0	1	0	0	0	4	5	30	0	0	0	0	0	0
zOTU_567	4	42	2	1	2	0	2	3	5	81	1	0	31	222	2	2	32	8	10	6	7	9	52	3	7	11	14	21	1	40	26	12	8	17	0	0	6	34	10	5	4	6	7	9	1	1	6	5	15	5	3	60	14	39	27	27	0	4	9	1	73	3	3	21	0	1	18	0	0	10	43	11	31	20	11	10	1	23	2	3	0	0	25	12	50	17	569	12	32	19	17	2
zOTU_56705	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	7	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	1	0	4	1	3	0	1	0	0	3	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	1	0	5	0	0	0	0	2	0	1	0	0	1	1	2	4	1	0	2	0	1	0
zOTU_56706	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	3	0	0	0	1	2	2	0	0	0	1	0	1	4	1	1	0	0	0	0	1	0	0	0	5	0	0	3	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	1	0	1	2	0	1	0	1	0	1
zOTU_5671	1	0	0	0	1	1	0	0	4	0	1	0	1	0	0	2	0	4	0	26	21	1	2	4	0	8	1	40	2	2	0	0	0	3	0	0	2	1	0	0	0	0	0	1	1	3	1	1	18	5	0	0	14	0	0	1	0	0	0	0	2	0	10	0	2	4	0	2	0	4	0	1	6	2	0	1	0	1	1	29	0	0	6	1	2	0	0	0	0	0	1	2
zOTU_56718	2	0	3	0	8	0	1	8	3	2	0	0	3	0	1	0	0	4	11	1	1	18	1	1	0	0	1	1	1	0	0	2	11	1	0	0	0	0	4	4	0	7	2	0	2	1	1	0	0	0	6	0	0	30	0	0	0	1	25	1	3	1	5	20	0	1	6	1	0	2	1	2	1	0	2	11	0	2	5	1	0	2	0	1	9	11	0	1	7	4	0	2
zOTU_5673	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	11	0	0	3	0	4	0	3	0	0	2	15	0	4	0	2	0	0	0	0	0	0	1	1	0	0	1	0	4	0	2	1	31	0	1	0	1	0	1	0	0	0	0	2	15	5	0	19	0	0	2	0	1	0	3	0	1	2	0	2	3	0	11	0	0	3	0	0	1	0	0	0	0	6	14
zOTU_56744	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_56750	2	6	1	0	0	0	0	1	0	0	0	0	3	0	3	0	0	5	11	0	4	0	0	4	2	8	0	0	2	2	1	0	5	7	0	0	3	3	5	3	1	2	4	1	1	5	0	1	1	0	1	1	3	3	3	0	0	3	2	0	1	18	0	2	1	0	2	0	0	16	1	1	2	0	2	2	0	5	0	0	0	2	6	2	4	2	5	1	1	6	11	5
zOTU_5676	1	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	15	10	0	0	0	0	2	0	0	1	0	0	9	1	0	0	3	0	2	0	0	0	0	1	0	4	0	0	0	0	0	5	1	1	1	0	0	0
zOTU_56769	0	0	0	0	1	0	1	1	3	0	0	0	1	0	0	0	0	0	3	0	4	1	1	2	0	1	0	0	1	7	3	4	0	0	0	0	0	0	1	4	0	1	1	1	1	3	0	3	0	1	0	0	4	0	1	0	0	0	1	0	1	0	1	0	0	3	7	0	0	3	0	1	4	0	1	1	1	3	1	1	0	1	1	0	3	2	0	1	0	0	1	1
zOTU_5677	0	0	0	0	0	0	0	0	1	0	1	0	1	118	0	0	0	0	0	4	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	4	0	4	1	1	0	0	0	0	2	0	3	0	0	8	1	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	2	0	3	0	7	0	0	0	1	0
zOTU_56771	2	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	0	0	1	0	0	3	3	0	0	0	1	0	0	9	1	0	0	2	0	0	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0	18	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	3	0	6	0	0
zOTU_56773	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	0	2	0	1	1	1	0	2	0	1	0	0	2	0	0	2	0	1	0	6	0	0	0	3	1	2	1	0	3	3	1	0	0	2	4	0	1	0	1	0	0	2	1	0	0	2	0	5	4	0	3	0	0	2	0	1	0	0	0	2	3	2	0	1	2	2	0	0
zOTU_5678	3	0	2	0	0	1	0	0	1	2	0	0	0	0	0	2	2	1	1	9	11	1	2	0	1	6	3	8	0	10	0	3	0	1	0	0	1	2	7	1	7	1	0	2	6	0	18	9	3	4	2	3	2	1	0	1	0	11	0	1	3	1	11	0	0	0	2	0	0	2	1	1	5	1	13	0	0	0	1	0	0	0	4	8	1	0	0	2	9	7	11	1
zOTU_56783	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	1	0
zOTU_56785	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	3	1	1	0	0	0	5	0	0	0	1	0	0	15	0	1	0	0	0	0	0	9	0	2	0	1	2	2	1	1	0	0	1	1	0	0	0	4	1	1	0	0	0	0	3	0	2	3	0	0	4	0	0	0	1	0	3	3	1	2	1	1	0	1	0	0	2	0	4	2	8	2	0	1	1	1
zOTU_5679	4	1	3	0	0	2	0	0	2	0	0	0	1	0	2	0	10	2	0	0	0	8	3	0	0	0	0	0	0	3	0	0	1	7	0	0	7	24	0	0	1	6	1	0	0	14	0	0	0	6	0	0	0	0	0	10	1	0	3	0	15	0	0	6	0	0	3	2	0	0	0	2	2	7	3	2	3	6	0	1	0	0	3	0	4	3	0	7	1	3	8	2
zOTU_568	12	21	2	0	4	1	6	39	50	5	1	0	4	2	5	3	29	3	22	0	17	2	0	14	11	7	1	5	4	1179	2	10	4	2	0	0	3	15	21	54	18	102	29	58	6	2	3	11	1	37	9	5	19	15	15	14	1	4	27	0	59	7	8	39	5	4	66	16	0	16	12	11	4	70	104	20	1	140	3	2	0	4	15	11	347	30	3	5	43	2	64	1
zOTU_5680	2	3	0	0	3	0	0	1	0	1	0	0	0	0	3	3	0	2	0	0	0	0	21	0	15	8	0	0	0	0	4	8	1	3	0	0	1	0	7	2	2	0	2	0	5	0	0	0	0	1	1	0	0	2	0	0	0	6	0	0	0	0	8	0	2	0	0	0	0	0	1	2	10	0	2	4	0	6	13	0	0	2	0	0	0	2	2	2	2	4	1	17
zOTU_56806	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	1	0	2	0	4	2	13	0	2	0	1	0	0	2	1	0	2	1	3	2	3	0	0	0	2	1	3	2	1	1	0	0	3	1	2	0	0	0	1	1	1	0	0	2	0	0	1	2	1	1	1	4	0	0	1	0	0	0	0	0	0	5	1	0	0	1	0	1	1
zOTU_56811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	12	0	0	0	0	0	1	0	0	0	0	7	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
zOTU_56813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
zOTU_56828	3	0	1	0	0	0	1	6	0	0	0	0	0	0	0	2	0	0	0	2	4	2	2	4	0	1	6	3	1	0	4	2	10	0	0	0	3	0	4	0	0	0	3	0	4	0	1	0	0	1	3	0	0	4	0	0	0	2	1	1	0	5	1	1	2	3	1	0	0	6	1	0	0	0	1	0	4	0	2	0	0	2	0	0	0	1	0	1	0	2	1	1
zOTU_56829	0	5	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	2	3	7	3	4	1	3	0	1	0	4	0	20	4	2	2	0	0	0	0	0	3	0	5	0	1	14	2	1	0	2	4	12	3	0	6	1	1	5	0	5	0	1	4	4	5	0	1	5	5	0	0	4	0	2	0	12	8	2	0	1	1	0	0	1	2	4	1	0	3	1	0	0	2	2
zOTU_5683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	3	3	1	1	0	0	16	0	0	0	0	0	0	3	0	0	4	0	0	0	1
zOTU_56832	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	1	0	0	1	0	1
zOTU_56838	3	2	0	3	0	3	1	0	1	2	0	0	1	0	0	6	2	0	1	3	2	0	2	4	2	1	1	2	1	5	3	0	0	1	0	0	2	8	0	1	4	1	1	0	5	0	0	4	8	2	0	1	1	1	2	4	2	3	0	1	1	0	3	0	4	3	3	1	0	3	0	2	3	0	2	2	3	1	1	1	0	0	3	4	0	1	1	1	1	5	0	1
zOTU_56842	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	5	1	1	0	3	0	3	0	0	0	0	1	1	2	3	0	0	0	0	0	0	0	1	1	0	2	2	0	2	0	0	0	1	1	2	1	0	0	0	2	6	0	5	0	0	0	0	0	0	1	0	1	0	0	2	0	1	1	1	2	2	3	1	0	0	0	1	0	2	0	0	0	0	1	1	1	1
zOTU_56846	1	3	2	0	0	0	1	0	1	0	0	0	1	2	1	1	0	1	1	2	1	6	1	3	0	2	0	4	0	17	0	4	0	5	0	0	0	0	0	1	5	0	1	5	3	0	2	3	1	4	0	0	1	0	2	3	0	3	1	1	0	0	7	0	0	12	1	0	0	3	0	3	2	21	13	0	0	4	4	0	0	0	4	4	2	0	1	0	0	1	5	3
